player_id,sessions_per_week,avg_session_time,spend,days_since_last_login,churn
238,4,14,111.66723819587419,26,1
239,1,95,81.76227987175788,0,0
240,4,19,50.62918593000509,1,0
241,1,15,108.31856883433677,26,1
242,14,115,56.73300621099094,9,0
243,16,94,85.42286234261044,5,0
244,8,28,41.48023404429571,26,0
245,7,81,37.24500288285691,27,0
246,3,100,64.38534021164217,23,1
247,17,105,0.9942864482146895,18,0
248,1,8,58.620084841973906,20,1
249,16,17,136.29916593040582,10,0
250,12,77,62.57804852890159,17,0
251,19,61,1.8743844488324592,27,0
252,14,117,23.731567293202836,15,0
253,6,102,82.92649795448587,7,0
254,6,41,159.23404711458596,3,0
255,13,52,23.114739394007387,10,0
256,19,75,92.00361496820133,9,0
257,8,5,99.68516968901137,15,0
258,2,64,6.578745351052372,11,0
259,1,16,93.47150131741118,21,1
260,15,25,19.596596969386525,2,0
261,1,15,44.97631733262352,10,0
262,5,48,38.713753438393,23,0
263,16,119,54.3916097224653,15,0
264,19,62,67.44311828935562,23,0
265,4,112,29.069656146663448,2,0
266,3,48,109.60177317239601,27,1
267,17,82,82.90473993418128,24,0
268,17,102,76.95388709083959,9,0
269,12,38,30.647240460216658,28,0
270,14,29,1.9148470620181959,20,0
271,6,8,33.888934789633105,15,0
272,3,68,114.35800075033633,25,1
273,9,94,10.563846673211403,24,0
274,5,20,202.5426261627509,6,0
275,17,14,82.43249248471905,14,0
276,14,113,61.864380250417994,14,0
277,3,70,56.52991520949793,9,0
278,1,39,44.218517805266174,2,0
279,1,87,63.76812788222656,5,0
280,3,10,27.400901305662806,25,1
281,18,23,93.30953265618744,17,0
282,10,63,59.593311953812744,21,0
283,3,57,73.75695904749423,27,1
284,8,119,78.62816625404476,4,0
285,14,12,4.8294023103860395,15,0
286,18,82,2.8624323907787517,12,0
287,15,14,80.71897220697022,2,0
288,2,71,15.013651751881326,29,1
289,10,42,43.61008091164608,14,0
290,2,33,29.32335376688502,22,1
291,17,19,1.1142847650247545,26,0
292,8,91,2.055750735150441,19,0
293,1,27,87.75939452331424,26,1
294,9,86,46.783561503780255,29,0
295,11,50,37.10039062797754,5,0
296,16,87,144.43553204034507,24,0
297,7,32,9.50448409084614,27,0
298,10,30,14.918336846787636,29,0
299,3,14,70.6810329792153,21,1
300,18,51,74.63504406202445,3,0
301,13,8,25.951055463362728,14,0
302,7,59,150.77474841900928,25,0
303,4,70,139.236771963062,17,1
304,13,71,0.624367929947265,8,0
305,1,11,9.456911017608046,29,1
306,8,59,85.80091461448805,19,0
307,14,84,20.41470666339463,3,0
308,16,35,5.016585659787082,15,0
309,14,78,76.85567054857688,17,0
310,12,23,30.31027831124451,4,0
311,19,32,33.90413968959962,12,0
312,15,85,10.312440529499717,5,0
313,2,32,54.07228220544356,25,1
314,2,23,40.06349962824146,21,1
315,19,105,11.575985289605763,18,0
316,17,91,20.80089278316204,11,0
317,10,24,45.42596133705873,14,0
318,6,17,129.428267673089,29,0
319,15,81,126.52220618726382,8,0
320,11,47,16.97726097784932,6,0
321,5,15,66.51857575751605,28,0
322,1,52,74.69822833045771,13,0
323,8,19,82.72780507366251,18,0
324,12,21,42.287219936031065,19,0
325,12,58,0.5281798471482511,15,0
326,5,54,71.7062692143197,22,0
327,7,32,5.635900780628688,26,0
328,4,87,6.21422167576857,23,1
329,6,8,46.52262726324924,21,0
330,13,26,205.28196853067791,3,0
331,15,90,13.889192643911496,11,0
332,3,105,51.89621356793695,17,1
333,8,43,18.095405349634298,25,0
334,16,38,114.49633429306574,7,0
335,13,101,45.010645293668055,16,0
336,18,48,11.62670825022763,24,0
337,10,46,15.19945226396506,23,0
338,19,44,28.324028749634245,2,0
339,17,101,6.507915082300621,25,0
340,19,16,4.10028910981067,3,0
341,5,6,56.98130816542702,9,0
342,9,32,26.141963482017832,15,0
343,12,78,64.77257851185804,19,0
344,1,90,5.829960607217627,1,0
345,1,85,47.06319251495839,11,0
346,15,94,29.28704933973167,15,0
347,2,71,2.987428800861393,26,1
348,16,75,39.35113710642211,9,0
349,8,112,4.321719431128891,4,0
350,13,76,87.9316377424561,28,0
351,1,88,49.97783821565788,11,0
352,16,80,40.70561121999573,2,0
353,7,103,7.162869975687094,11,0
354,5,85,16.94575885387773,26,0
355,3,96,33.94997632592816,0,0
356,12,109,50.15831231008872,1,0
357,16,14,10.119931074251497,10,0
358,19,90,0.4452908731109019,11,0
359,5,106,21.137699202417362,6,0
360,14,61,32.97318990784267,0,0
361,5,101,10.19361610218909,27,0
362,15,90,33.87998417076132,12,0
363,17,112,20.66119589156972,12,0
364,14,41,30.356701141024782,1,0
365,5,81,21.34396959051818,29,0
366,12,95,49.50599384725731,9,0
367,16,68,2.1922138401390345,22,0
368,16,83,9.371044211280042,0,0
369,7,90,28.34783437357209,6,0
370,4,98,22.02586987424546,12,0
371,1,111,24.84876222776934,23,1
372,5,44,81.42102100054288,26,0
373,10,105,108.72351768243107,28,0
374,5,102,14.295434524346492,29,0
375,4,112,90.51381062898326,1,0
376,2,64,30.69738282470848,19,1
377,10,102,15.997910690190933,6,0
378,19,52,211.5290811809387,16,0
379,1,103,87.09186628064931,21,1
380,5,110,257.95664116383546,4,0
381,13,23,9.207608633155603,10,0
382,4,76,7.765056380555467,21,1
383,16,107,34.99630054445966,23,0
384,16,37,50.89454964608486,10,0
385,2,48,9.380380722586374,10,0
386,17,96,98.45968991181304,16,0
387,12,41,37.96578920209883,18,0
388,18,116,26.46151725316527,26,0
389,3,93,46.07190696961421,28,1
390,1,40,50.38655598326412,24,1
391,1,85,2.1862728257183646,27,1
392,19,92,456.9785829345024,7,0
393,11,25,22.621513603552504,19,0
394,5,6,3.175893277714571,26,0
395,12,35,95.63645030630148,13,0
396,3,112,248.22585777557356,9,0
397,1,101,84.73849208323082,24,1
398,1,34,95.48746664129106,6,0
399,8,80,49.16630026118269,1,0
400,10,48,127.76146339183623,16,0
401,11,16,1.8196404620961688,0,0
402,12,55,72.77661948009693,12,0
403,13,53,55.540857546029365,18,0
404,12,28,2.542825832810191,28,0
405,14,28,39.26022651526013,13,0
406,2,64,36.186541001451104,25,1
407,19,15,58.80721910364785,17,0
408,18,17,4.035097708601768,19,0
409,3,95,81.80932058600605,13,0
410,17,76,7.506472906710609,14,0
411,8,78,27.12137156492892,13,0
412,10,76,106.55274752351036,23,0
413,2,68,41.10947384164666,4,0
414,19,24,23.868810100079806,15,0
415,9,76,2.470135294146843,4,0
416,7,77,55.77879561943089,21,0
417,4,75,215.42678521061654,12,0
418,18,82,121.4053743199554,27,0
419,13,32,63.167756975296804,15,0
420,11,6,5.562941509126251,14,0
421,4,47,13.685019886806868,4,0
422,4,12,10.34192393731866,20,1
423,10,17,21.96104698818659,29,0
424,5,89,13.427789429221972,22,0
425,9,115,14.014767477517069,5,0
426,3,96,47.9507704360205,28,1
427,17,39,19.187821979145284,12,0
428,3,27,56.53036722333825,15,0
429,16,50,147.71959345190433,29,0
430,4,19,50.871607552115925,9,0
431,18,6,69.64715620406129,26,0
432,17,65,69.63180442819801,1,0
433,7,119,20.07635275134609,12,0
434,5,80,0.7535496818258631,16,0
435,12,68,2.8310553633839644,0,0
436,17,56,16.568481416798203,3,0
437,13,40,58.48552325415331,17,0
438,3,71,118.58772327869093,5,0
439,9,73,159.46374218399723,27,0
440,17,71,1.3094305737488023,11,0
441,17,51,230.69665155457585,24,0
442,16,87,19.46708102450661,25,0
443,13,6,92.56153557206991,26,0
444,19,48,9.94056607884207,29,0
445,17,105,3.2481709754041597,25,0
446,4,68,23.769338544449546,23,1
447,12,85,97.92331846013118,19,0
448,9,82,12.475975169714614,12,0
449,19,32,8.359273913718926,27,0
450,12,95,120.28869229305768,1,0
451,9,58,139.30372448766673,16,0
452,7,78,0.6313796351648624,22,0
453,14,71,64.99404333415927,9,0
454,19,40,18.49580660744428,18,0
455,15,106,23.47653665131419,29,0
456,16,67,31.659360150434107,21,0
457,5,29,27.825241489651287,4,0
458,3,90,36.17761689610499,20,1
459,12,52,43.65697848739991,11,0
460,4,43,31.33011225946988,17,1
461,16,51,60.459911738509376,29,0
462,7,98,63.399202174768156,8,0
463,13,25,29.023006251432843,10,0
464,10,34,7.684556243688672,3,0
465,7,96,51.17138028836351,9,0
466,14,35,74.13072925951742,0,0
467,5,30,50.82068288472789,1,0
468,3,111,44.343243264041085,8,0
469,11,26,13.030070390886324,22,0
470,11,25,51.801179725622525,25,0
471,18,5,20.387602150789263,17,0
472,15,41,126.01147885488079,15,0
473,12,81,53.02539252551259,22,0
474,9,89,16.298951538340823,13,0
475,10,50,32.020802407427865,3,0
476,12,13,93.7292168387238,25,0
477,17,21,20.433307638163292,1,0
478,6,51,37.26842107335004,11,0
479,7,89,56.920174052924125,19,0
480,14,99,70.22889226557982,4,0
481,13,107,9.551498765902615,28,0
482,8,63,41.63797174483411,29,0
483,10,58,121.63463225205203,3,0
484,9,90,172.66631152987426,14,0
485,18,16,53.37676729344434,2,0
486,2,68,205.7094202479375,21,1
487,5,10,42.28407075750098,16,0
488,5,57,29.224059381108695,7,0
489,6,20,40.10208098639879,11,0
490,19,94,6.148646170111792,20,0
491,8,9,25.684479356951588,7,0
492,16,77,30.661844362381284,25,0
493,13,50,94.40067829701324,19,0
494,1,108,71.07506430588035,19,1
495,17,18,45.99317849637521,4,0
496,7,48,21.33013977806911,20,0
497,13,67,10.35333555832948,26,0
498,4,110,21.36751923064072,5,0
499,4,98,56.941109615075256,4,0
500,6,56,15.260933793804309,20,0
501,19,30,27.833592154383187,28,0
502,12,57,24.450779626300513,7,0
503,7,113,72.53419161039146,21,0
504,10,33,107.61655502440249,17,0
505,19,23,60.09390944675683,3,0
506,7,51,20.897303180304384,3,0
507,3,12,28.385413985286966,4,0
508,13,27,7.7363012517958545,14,0
509,13,110,9.201998487002351,5,0
510,18,39,8.973834415212496,26,0
511,8,99,6.996813438231378,20,0
512,9,57,9.897018607252694,15,0
513,7,103,11.325473143359412,13,0
514,1,100,5.930503216133469,13,0
515,3,62,51.11878686837804,15,0
516,13,9,232.30760227992735,26,0
517,17,20,105.67546349007095,21,0
518,1,21,2.3337631084741894,23,1
519,6,36,27.500747000990806,3,0
520,6,106,98.06002538435425,10,0
521,12,100,7.232495486905884,18,0
522,13,56,94.0771458745497,24,0
523,13,24,44.91034151719857,18,0
524,15,116,133.89925057528913,26,0
525,16,70,104.38946003771707,7,0
526,11,88,56.51046108246038,9,0
527,5,115,53.62130689650856,27,0
528,4,86,11.986784788984316,4,0
529,3,5,6.207517605612418,15,0
530,19,62,26.840809393056343,24,0
531,18,97,10.32538731073661,2,0
532,15,97,5.402468462548178,25,0
533,9,87,18.000219252862536,9,0
534,17,48,98.48092928358649,23,0
535,14,108,0.8648443193725335,29,0
536,15,10,17.31061357716384,28,0
537,1,112,27.58691108606644,12,0
538,3,107,35.7256659358824,6,0
539,16,54,10.01882911484389,11,0
540,11,114,166.5185893052643,22,0
541,12,76,43.24104657743221,13,0
542,10,92,36.918792161576306,26,0
543,16,24,0.4430869202316885,9,0
544,8,18,33.24892150994286,8,0
545,6,9,90.90639281469298,11,0
546,12,45,12.400287453386847,23,0
547,8,44,21.63212207280723,2,0
548,4,38,1.0393002317335167,29,1
549,8,84,188.45572318703833,12,0
550,18,49,3.448846998266556,5,0
551,5,75,114.24763502104642,26,0
552,9,84,18.770155181534424,5,0
553,4,75,44.28279073215318,20,1
554,17,31,56.86488149262362,18,0
555,9,82,7.589375150005913,24,0
556,1,82,29.327715228737034,6,0
557,13,48,19.686667275574674,3,0
558,16,37,2.913376083336508,21,0
559,13,37,89.54608732873822,4,0
560,14,48,2.3109807592777636,0,0
561,3,24,52.958708729117745,17,1
562,6,115,18.84952256164337,16,0
563,18,40,10.66766458449545,8,0
564,19,11,54.99356174074953,8,0
565,5,36,42.72894853406795,20,0
566,15,116,18.935530453478734,23,0
567,2,71,35.97052800452366,9,0
568,10,43,14.133870912979091,19,0
569,18,97,99.6435480589891,16,0
570,13,28,18.83067587616699,12,0
571,5,90,14.062011921242737,28,0
572,1,74,69.6828118797219,3,0
573,1,116,0.8874537516247666,22,1
574,18,92,15.599539629462994,26,0
575,15,108,23.53180911535619,17,0
576,17,91,106.95446579969658,17,0
577,11,58,150.23037969573014,21,0
578,17,42,63.023272035882385,8,0
579,13,78,33.916059635310454,2,0
580,1,84,51.16896324272716,6,0
581,2,79,26.721864204238884,25,1
582,9,36,17.74994830505975,14,0
583,3,49,150.4794600825805,29,1
584,1,65,6.130433397488621,8,0
585,16,74,21.262494734007877,26,0
586,6,92,114.67579709774198,28,0
587,17,101,64.21242414614925,8,0
588,5,57,1.4766648714730388,26,0
589,5,55,1.1685326012629265,3,0
590,6,80,36.336487013663266,17,0
591,3,60,33.106952642287894,16,1
592,5,31,29.25874241240023,21,0
593,5,42,18.001439650342597,20,0
594,10,66,215.76971465659486,5,0
595,10,22,15.871840872634897,6,0
596,19,113,33.671169626473166,24,0
597,17,107,25.95071101850776,9,0
598,14,68,9.331506828077686,9,0
599,9,81,11.321122246097861,26,0
600,14,108,125.23674198052595,5,0
601,1,34,97.69500217060447,5,0
602,19,53,11.09748232888143,28,0
603,13,45,104.23783165309833,18,0
604,13,17,11.734632437045143,28,0
605,4,38,49.24806514219865,7,0
606,1,104,4.238722583447756,8,0
607,17,98,106.16742543320453,0,0
608,8,29,2.6436902666219497,15,0
609,2,70,40.47763331445602,5,0
610,8,104,75.64086711930712,22,0
611,7,22,6.212146720394752,26,0
612,2,9,25.91603773579667,7,0
613,3,23,2.1427734214882608,14,0
614,18,46,57.40366482118316,11,0
615,12,22,18.368712825503668,9,0
616,1,36,40.98035258749589,15,0
617,12,25,134.9537329187168,14,0
618,5,14,18.253944201731652,10,0
619,17,41,2.4924785179547078,23,0
620,16,53,56.29317787514282,6,0
621,15,90,77.28587719636482,7,0
622,15,17,158.34805103751359,10,0
623,5,59,8.5869402302839,8,0
624,14,21,24.89052817479548,25,0
625,2,13,92.94000310505679,6,0
626,11,92,82.21994779370586,14,0
627,19,48,49.01423104538431,14,0
628,7,82,15.692305608531468,15,0
629,6,50,16.706220092730987,2,0
630,2,12,6.619630328614972,15,0
631,6,41,127.45861163181296,14,0
632,18,23,9.49338877923951,24,0
633,2,67,42.53528650020027,0,0
634,18,96,43.89575640430326,13,0
635,15,50,23.070468590669527,23,0
636,19,109,21.733249851011625,21,0
637,2,98,55.21971137912214,10,0
638,6,75,24.57548400782483,2,0
639,1,30,14.72629814929552,8,0
640,15,108,25.468975361505407,5,0
641,10,50,82.42507209011197,22,0
642,19,50,169.7783458229241,15,0
643,17,79,50.52323455848106,10,0
644,5,18,76.1862330556976,17,0
645,4,89,38.0525531154984,16,1
646,10,67,49.01788715529146,16,0
647,17,76,221.50481121952387,2,0
648,10,7,28.849950891407893,26,0
649,17,32,3.427578637653133,18,0
650,5,33,157.3358027875474,23,0
651,2,91,78.766734939702,22,1
652,6,22,25.40067639279375,14,0
653,2,39,201.97876861313398,9,0
654,13,81,21.19691587527194,7,0
655,11,80,23.270326287476305,16,0
656,11,51,47.045996951193295,3,0
657,16,118,16.03419359993708,7,0
658,11,9,59.961119460242884,25,0
659,19,107,8.293893158496228,1,0
660,15,79,5.715876586782641,22,0
661,16,63,38.27277792389752,7,0
662,11,79,40.53955056465931,29,0
663,16,63,5.639125623589884,24,0
664,8,115,166.4572254215934,6,0
665,4,110,42.5821410243259,27,1
666,8,51,8.18686548266043,8,0
667,4,99,18.657824237562217,17,1
668,3,99,80.53048341689009,26,1
669,3,17,37.03621446481644,16,1
670,18,82,10.421882538282441,0,0
671,19,117,5.426553052112913,26,0
672,19,113,28.17392299361033,11,0
673,5,110,20.580299390143335,3,0
674,18,93,53.34366980261702,16,0
675,10,37,129.67828795890435,6,0
676,6,101,14.233017840098276,23,0
677,1,66,96.63180861849044,2,0
678,5,83,126.57600565500418,29,0
679,9,20,116.14071629332203,0,0
680,12,48,151.90833038627113,18,0
681,14,62,92.29239821050123,1,0
682,2,106,45.00684617592039,5,0
683,17,10,26.368596322703365,10,0
684,14,112,33.832971288387476,22,0
685,13,93,103.02595522994447,24,0
686,9,19,17.933731199570385,20,0
687,15,8,8.673741893700502,3,0
688,15,60,7.588796147592444,0,0
689,11,68,87.72162641756104,10,0
690,16,72,71.66629775335808,15,0
691,17,98,34.42244583993988,29,0
692,4,38,16.07031496439468,5,0
693,1,95,56.600156812619915,10,0
694,8,99,1.959556746024507,7,0
695,17,60,41.99285904583734,19,0
696,3,36,25.410217177860776,0,0
697,15,112,190.51764060901363,13,0
698,15,107,35.419157953632705,29,0
699,14,13,40.177994347872925,20,0
700,14,67,62.302742021530435,25,0
701,2,109,33.134631323490915,20,1
702,13,76,12.716789209816938,1,0
703,14,82,38.531425278245166,5,0
704,19,37,144.36082086281976,25,0
705,7,91,26.374094297533286,8,0
706,3,25,56.915644827571455,13,0
707,15,59,190.9134037327637,21,0
708,14,80,88.57499819332496,7,0
709,11,61,53.79864518636028,25,0
710,15,6,66.5896437072967,2,0
711,13,17,137.8225798560353,9,0
712,18,8,160.63487798615276,17,0
713,6,88,173.63702742267833,19,0
714,3,54,49.12708634993652,27,1
715,19,119,24.283212952466002,8,0
716,15,52,7.144646856369205,8,0
717,5,82,24.351223374742176,18,0
718,10,34,143.1961410245073,27,0
719,7,33,110.27159453560682,12,0
720,17,12,37.081134228606125,0,0
721,7,16,38.50219814017982,16,0
722,12,45,18.47500967716335,3,0
723,17,106,30.303346886875204,3,0
724,13,30,62.6666429820183,26,0
725,4,54,25.744253077930466,15,0
726,10,6,10.411753852118887,27,0
727,3,59,38.91995936112498,15,0
728,9,108,12.766353430302937,14,0
729,13,60,183.03901012122472,25,0
730,18,18,24.742685660683918,5,0
731,15,10,120.21149912359338,4,0
732,4,110,12.780366978596374,21,1
733,15,108,10.4872485578926,9,0
734,2,99,47.97310871974133,6,0
735,15,85,75.56546683464728,6,0
736,8,93,41.823698315300966,9,0
737,8,65,13.054972668261339,29,0
738,17,100,1.9315512226599707,9,0
739,12,16,48.15455163808659,24,0
740,19,117,7.022749582435803,14,0
741,10,17,21.016988497797502,5,0
742,9,23,56.31738216226972,23,0
743,5,48,5.158337329984339,1,0
744,6,116,6.805391427002851,7,0
745,2,93,3.182476876425814,24,1
746,13,99,277.07207161100865,19,0
747,6,63,24.475779257435935,14,0
748,5,41,118.11419003908487,20,0
749,1,29,17.377664962129973,20,1
750,6,20,69.9593690302491,17,0
751,6,42,12.363271447749876,4,0
752,16,47,34.490110027254254,24,0
753,4,117,87.03879683988649,3,0
754,11,91,84.7319280060391,9,0
755,9,18,79.06213725821529,18,0
756,3,10,86.78817022696785,13,0
757,19,93,11.8793859747401,22,0
758,8,27,32.90988192507405,23,0
759,5,64,33.16694227826378,12,0
760,4,111,110.59267227448164,28,1
761,6,16,17.61222645108283,9,0
762,2,17,134.04307924930376,21,1
763,11,104,29.964242082770888,5,0
764,4,107,55.40086939073407,12,0
765,15,102,15.659096544625942,20,0
766,6,10,26.406906779396632,10,0
767,17,67,61.85940751768402,21,0
768,6,42,35.9486037366902,24,0
769,19,54,133.47129941238776,14,0
770,2,56,66.80382576151186,1,0
